,RECIPE_ID,RECIPE_NM_KO,Ingredient,TF-IDF Value,TF-IDF_WEIGHT,SCORE
223,23,생태국,마늘,0.222658005,0.44531601,2
224,23,생태국,무,0.286878554,0.286878554,1
225,23,생태국,미나리,0.34326629,0.34326629,1
226,23,생태국,생태,0.73208149,3.66040745,5
227,23,생태국,소금,0.062943032,0.18882909599999997,3
228,23,생태국,콩나물,0.401473859,0.401473859,1
229,23,생태국,후춧가루,0.122896965,0.24579393,2
230,24,연어까르파치오,레몬즙,0.313414426,0.9402432780000001,3
231,24,연어까르파치오,모듬채소,0.43836624,0.43836624,1
232,24,연어까르파치오,방울토마토,0.30266443,0.30266443,1
233,24,연어까르파치오,소금,0.03353392,0.10060176000000001,3
234,24,연어까르파치오,양송이버섯,0.24501440100000002,0.24501440100000002,1
235,24,연어까르파치오,양파,0.09577274599999999,0.09577274599999999,1
236,24,연어까르파치오,연어,0.39002828,1.9501414000000001,5
237,24,연어까르파치오,올리브유,0.216738507,0.650215521,3
238,24,연어까르파치오,차이브,0.39002828,0.39002828,1
239,24,연어까르파치오,페스토소스,0.43836624,1.31509872,3
240,24,연어까르파치오,후춧가루,0.06547535,0.1309507,2
241,25,오이냉국,간장,0.134003539,0.268007078,2
242,25,오이냉국,고추,0.24598722,0.24598722,1
243,25,오이냉국,고춧가루,0.258397516,0.516795032,2
244,25,오이냉국,깨소금,0.24334535100000002,0.48669070200000003,2
245,25,오이냉국,다진마늘,0.169616032,0.339232064,2
246,25,오이냉국,대파,0.250026629,0.250026629,1
247,25,오이냉국,설탕,0.160415048,0.320830096,2
248,25,오이냉국,소금,0.083843294,0.167686588,2
249,25,오이냉국,식초,0.35278576100000003,1.058357283,3
250,25,오이냉국,오이,0.39730801,1.98654005,5
251,25,오이냉국,파,0.623850989,0.623850989,1
252,26,해산물샐러드,가리비,0.328166627,1.312666508,4
253,26,해산물샐러드,가재새우,0.328166627,1.312666508,4
254,26,해산물샐러드,꼴뚜기,0.291980206,1.167920824,4
255,26,해산물샐러드,당근,0.09042706699999999,0.09042706699999999,1
256,26,해산물샐러드,루콜라,0.328166627,0.328166627,1
257,26,해산물샐러드,모시조개,0.198439665,0.79375866,4
258,26,해산물샐러드,문어,0.291980206,1.4599010300000002,5
259,26,해산물샐러드,새우,0.142556233,0.712781165,5
260,26,해산물샐러드,샐러리,0.18679024,0.18679024,1
261,26,해산물샐러드,소스,0.291980206,0.875940618,3
262,26,해산물샐러드,양파,0.07169671400000001,0.07169671400000001,1
263,26,해산물샐러드,오징어,0.139655155,0.698275775,5
264,26,해산물샐러드,쭈꾸미,0.270812507,1.083250028,4
265,26,해산물샐러드,참소라살,0.328166627,1.312666508,4
266,26,해산물샐러드,트레비스,0.270812507,0.270812507,1
267,26,해산물샐러드,홍합,0.198439665,0.9921983249999999,5
268,27,재첩국,부추,0.452048635,0.452048635,1
269,27,재첩국,소금,0.068036475,0.204109425,3
270,27,재첩국,재첩,0.889394777,4.446973885,5
271,28,구운감자와도미구이,감자,0.17784829600000002,0.8892414800000001,5
272,28,구운감자와도미구이,계란노른자,0.242457862,0.242457862,1
273,28,구운감자와도미구이,도미,0.39198800200000006,1.9599400100000004,5
274,28,구운감자와도미구이,바질,0.25497146800000003,0.5099429360000001,2
275,28,구운감자와도미구이,방울토마토,0.270643162,1.082572648,4
276,28,구운감자와도미구이,스위트마조람,0.39198800200000006,0.39198800200000006,1
277,28,구운감자와도미구이,오레가노,0.323479735,0.323479735,1
278,28,구운감자와도미구이,올리브,0.34876409799999997,0.34876409799999997,1
279,28,구운감자와도미구이,올리브유,0.193808023,0.581424069,3
280,28,구운감자와도미구이,케이퍼,0.34876409799999997,0.34876409799999997,1
281,28,구운감자와도미구이,화이트와인,0.280255831,0.840767493,3
282,29,쇠고기산적,간장,0.078127716,0.23438314799999999,3
283,29,쇠고기산적,깨소금,0.14187697300000002,0.28375394600000003,2
284,29,쇠고기산적,꼬치,0.45686916200000005,1.3706074860000002,3
285,29,쇠고기산적,꿀,0.386406154,0.772812308,2
286,29,쇠고기산적,느타리버섯,0.334477342,1.337909368,4
287,29,쇠고기산적,다진마늘,0.09889077,0.19778154,2
288,29,쇠고기산적,다진파,0.160258416,0.320516832,2
289,29,쇠고기산적,마늘,0.172921043,0.345842086,2
290,29,쇠고기산적,배즙,0.498087379,0.996174758,2
291,29,쇠고기산적,생강즙,0.28053546100000004,0.5610709220000001,2
292,29,쇠고기산적,설탕,0.093526346,0.187052692,2
293,29,쇠고기산적,쇠고기,0.178244596,0.89122298,5
294,29,쇠고기산적,실파,0.22801042,0.91204168,4
295,29,쇠고기산적,참기름,0.10040429599999999,0.30121288799999996,3
296,29,쇠고기산적,후춧가루,0.09544445300000001,0.19088890600000002,2
297,30,쇠고기양송이볶음,간장,0.103983197,0.31194959099999997,3
298,30,쇠고기양송이볶음,마늘,0.230147298,0.690441894,3
299,30,쇠고기양송이볶음,물엿,0.404565045,0.80913009,2
300,30,쇠고기양송이볶음,설탕,0.12447782800000001,0.24895565600000003,2
301,30,쇠고기양송이볶음,소금,0.065060175,0.195180525,3
302,30,쇠고기양송이볶음,쇠고기,0.237232621,1.186163105,5
303,30,쇠고기양송이볶음,식용유,0.230147298,0.690441894,3
304,30,쇠고기양송이볶음,양송이버섯,0.47535986,2.3767993,5
305,30,쇠고기양송이볶음,양파,0.185811605,0.185811605,1
306,30,쇠고기양송이볶음,토마토케첩,0.49342648899999997,2.467132445,5
307,30,쇠고기양송이볶음,피망,0.351386879,0.351386879,1
308,30,쇠고기양송이볶음,후춧가루,0.12703071,0.25406142,2
309,31,팥국수,밀가루,0.341402298,1.70701149,5
310,31,팥국수,소금,0.072045598,0.21613679400000002,3
311,31,팥국수,콩가루,0.734100967,0.734100967,1
312,31,팥국수,팥,0.582537271,2.912686355,5
313,32,죽순표고버섯볶음나물,간장,0.139197973,0.417593919,3
314,32,죽순표고버섯볶음나물,다진마늘,0.17619092600000003,0.528572778,3
315,32,죽순표고버섯볶음나물,다진파,0.28552795,0.5710559,2
316,32,죽순표고버섯볶음나물,대파,0.259718512,0.259718512,1
317,32,죽순표고버섯볶음나물,설탕,0.166633281,0.333266562,2
318,32,죽순표고버섯볶음나물,소금,0.087093345,0.261280035,3
319,32,죽순표고버섯볶음나물,식용유,0.30808859899999996,0.9242657969999999,3
320,32,죽순표고버섯볶음나물,죽순,0.673951827,3.369759135,5
321,32,죽순표고버섯볶음나물,참기름,0.178887534,0.5366626019999999,3
322,32,죽순표고버섯볶음나물,표고버섯,0.393955858,1.96977929,5
323,32,죽순표고버섯볶음나물,후춧가루,0.17005071800000002,0.34010143600000003,2
324,33,부추표고버섯볶음,간장,0.131336291,0.394008873,3
325,33,부추표고버섯볶음,대파,0.24505001899999998,0.24505001899999998,1
326,33,부추표고버섯볶음,돼지고기,0.402303312,0.402303312,1
327,33,부추표고버섯볶음,부추,0.545984314,2.72992157,5
328,33,부추표고버섯볶음,생강,0.380323955,0.76064791,2
329,33,부추표고버섯볶음,소금,0.08217445,0.24652334999999997,3
330,33,부추표고버섯볶음,식용유,0.29068824,0.87206472,3
331,33,부추표고버섯볶음,청주,0.29780966600000003,0.5956193320000001,2
332,33,부추표고버섯볶음,표고버섯,0.371705852,1.85852926,5
333,34,두부드레싱과 채소샐러드,깨소금,0.127217268,0.254434536,2
334,34,두부드레싱과 채소샐러드,꿀,0.34648001100000003,0.6929600220000001,2
335,34,두부드레싱과 채소샐러드,당근,0.157887644,0.157887644,1
336,34,두부드레싱과 채소샐러드,두부,0.20770661699999998,1.0385330849999999,5
337,34,두부드레싱과 채소샐러드,레몬즙,0.40966229600000004,1.228986888,3
338,34,두부드레싱과 채소샐러드,배추,0.291229054,1.45614527,5
339,34,두부드레싱과 채소샐러드,상추,0.304592367,1.5229618349999998,5
340,34,두부드레싱과 채소샐러드,소금,0.04383200599999999,0.131496018,3
341,34,두부드레싱과 채소샐러드,연겨자,0.572986134,1.145972268,2
342,34,두부드레싱과 채소샐러드,파프리카,0.34648001100000003,0.34648001100000003,1
343,35,콩나물무침,깨소금,0.240797486,0.481594972,2
344,35,콩나물무침,다진마늘,0.16784012399999998,0.5035203719999999,3
345,35,콩나물무침,다진파,0.271994975,0.54398995,2
346,35,콩나물무침,소금,0.082965441,0.248896323,3
347,35,콩나물무침,실고추,0.705454171,1.410908342,2
348,35,콩나물무침,참기름,0.170408922,0.5112267659999999,3
349,35,콩나물무침,콩나물,0.529184165,2.645920825,5
350,35,콩나물무침,후춧가루,0.16199094,0.32398188,2
351,36,우엉조림,간장,0.128595724,0.385787172,3
352,36,우엉조림,깨소금,0.23352496399999997,0.46704992799999995,2
353,36,우엉조림,물엿,0.500324443,1.500973329,3
354,36,우엉조림,소금,0.08045973299999999,0.16091946599999998,2
355,36,우엉조림,우엉,0.819835907,4.099179535,5
356,37,바질토마토두부샐러드,간장,0.09729031099999999,0.19458062199999998,2
357,37,바질토마토두부샐러드,다진양파,0.54941272,1.09882544,2
358,37,바질토마토두부샐러드,두부,0.288456709,1.442283545,5
359,37,바질토마토두부샐러드,바질,0.517598769,2.587993845,5
360,37,바질토마토두부샐러드,소금,0.060872572,0.18261771599999999,3
361,37,바질토마토두부샐러드,식용유,0.215333852,0.430667704,2
362,37,바질토마토두부샐러드,식초,0.256132313,0.7683969390000001,3
363,37,바질토마토두부샐러드,토마토,0.47104840600000003,2.3552420300000003,5
364,38,멸치볶음,간장,0.155225859,0.465677577,3
365,38,멸치볶음,고추,0.28494454399999997,0.28494454399999997,1
366,38,멸치볶음,깨소금,0.28188427899999996,0.5637685579999999,2
367,38,멸치볶음,당근,0.349842796,0.349842796,1
368,38,멸치볶음,멸치,0.645296769,3.2264838449999997,5
369,38,멸치볶음,설탕,0.185820193,0.557460579,3
370,38,멸치볶음,식용유,0.34356331799999995,0.34356331799999995,1
371,38,멸치볶음,청주,0.351980103,0.703960206,2
372,39,갈치무조림,간장,0.09720909900000001,0.291627297,3
373,39,갈치무조림,갈치,0.656124196,3.28062098,5
374,39,갈치무조림,감자,0.36073533399999996,0.36073533399999996,1
